msd_id,midi_path
TRDQDOY128F147FC9E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\Q\D\TRDQDOY128F147FC9E\b5f985d08b6e3ace970b327210507a0d.mid
TRAURIV128F9337BE5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\U\R\TRAURIV128F9337BE5\694f51692a0d99470d79730dfca60507.mid
TRGPGAX128F933DEF5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\P\G\TRGPGAX128F933DEF5\91e21c8f591b641baa05e7321464a996.mid
TRGSVLV128F1493329,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\S\V\TRGSVLV128F1493329\6c051f0108d838f544e36d116e02ee74.mid
TRVKBEI128F92FD87A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\K\B\TRVKBEI128F92FD87A\d7860bb0dad28aef79c6750ba9d10351.mid
TRELLCV12903CA0EBD,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\L\L\TRELLCV12903CA0EBD\ebd49ca630cbc883d5434e26d203ded7.mid
TRRCIRT128F426CA2B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\C\I\TRRCIRT128F426CA2B\743ecffb01fbae24087a1e0fcd307a5f.mid
TRRISFW128F4243683,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\I\S\TRRISFW128F4243683\ad75381d442dd9f450f717a0b446efec.mid
TRJXBWB128F933DDD4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\X\B\TRJXBWB128F933DDD4\f40a0644f572d8be38e639fe94ab5b67.mid
TRSYDSI128F9306FC1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\Y\D\TRSYDSI128F9306FC1\fc58b4e37dbc7289e54c51c9cc9ee932.mid
TRWQYEU128F425DD8D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\Q\Y\TRWQYEU128F425DD8D\41b6c9f28d960e1f97a8b73384eda859.mid
TRZESLM128F4237EE6,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\E\S\TRZESLM128F4237EE6\2c80d8008a6c40ddb1885463a1f9fa92.mid
TRKJBQR128F42A3EB4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\J\B\TRKJBQR128F42A3EB4\1ce146b5f1d74f491992cc5338a080b7.mid
TRYBQEO128F9313088,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\B\Q\TRYBQEO128F9313088\0ef39ef62582792abdcb6acf3abf2908.mid
TRFUJOE12903CC4BB8,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\U\J\TRFUJOE12903CC4BB8\d3a678c95e6c26c216a9a03f4de8ba08.mid
TRFNSAP128F4249CD4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\N\S\TRFNSAP128F4249CD4\3c38e9431631f507e9508a7406815aef.mid
TRKXBZZ128F4266F1F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\X\B\TRKXBZZ128F4266F1F\0f3582a63076b86ccdf605f6d805506a.mid
TRMCYUT128F4259E78,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\C\Y\TRMCYUT128F4259E78\6e9658bf8d972bffec5de29f7df829d5.mid
TRMBVDV128F92E368D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\B\V\TRMBVDV128F92E368D\3fa42fb3f56c717c53fec68c3f5490aa.mid
TRNUIAT128F92ED447,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\U\I\TRNUIAT128F92ED447\3c94b93ee66ef9b7ad60ef6d6e831436.mid
TROLHPF128F145B060,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\L\H\TROLHPF128F145B060\b35f0e706ecb49cf44d846259fe81d96.mid
TROMACN128F42A0227,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\M\A\TROMACN128F42A0227\7b41b79e2dea80499c676dba9e15ba69.mid
TRAVCUR128F423E382,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\V\C\TRAVCUR128F423E382\7ae3bbac08ded008d319097d503ff800.mid
TRAZGCO128F429C2A1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\Z\G\TRAZGCO128F429C2A1\c8b4965e2a928b984a39a59c24188a76.mid
TRHVOMP128F42790BC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\V\O\TRHVOMP128F42790BC\1fea22683b6fe65756da4388816b7785.mid
TRYNWYO128EF3450C5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\N\W\TRYNWYO128EF3450C5\31306653cb22d866b71835687a94914b.mid
TRIIYVJ128F92E8C81,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\I\Y\TRIIYVJ128F92E8C81\e377a231166c749331aa4d5064a03306.mid
TRIDUBL128F428E03F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\D\U\TRIDUBL128F428E03F\21e441f624b0ce69934ac98cbb438423.mid
TRNEHGO128F9360DEC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\E\H\TRNEHGO128F9360DEC\c827765e292f1328a8be6cadd62e38bf.mid
TRRXRJP128F92F302C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\X\R\TRRXRJP128F92F302C\ec88ee1703906b5a2640c81b277c7d9d.mid
TRDWOGO128EF35CB1F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\W\O\TRDWOGO128EF35CB1F\5751f6d54efc9ef9acf25b4a13f307d7.mid
TRAOOYZ128F92E2D6E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\O\O\TRAOOYZ128F92E2D6E\a404d1f2def8de323f919c3006622f41.mid
TRATYUK128F932A6F7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\T\Y\TRATYUK128F932A6F7\d0251826b576db0d4a185f938bd5a64b.mid
TRKWOWR128F92EDD76,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\W\O\TRKWOWR128F92EDD76\2eaec33b4e02667591084a23dca20e2e.mid
TRGQXWP12903CA597D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\Q\X\TRGQXWP12903CA597D\b5b6168e4c78bafffcceb1e8bbd4714d.mid
TRJYZDO128F4292859,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\Y\Z\TRJYZDO128F4292859\7018be6159249a54e4a5a42ee30898d0.mid
TROWMOT128F1499F45,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\W\M\TROWMOT128F1499F45\5daeb689d55ae32b38a9cd4f4554e3ee.mid
TRGOMQQ128F92E52C7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\O\M\TRGOMQQ128F92E52C7\01d267833e7bf10c54d04ca45eec98e6.mid
TRYTJUA128EF34E591,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\T\J\TRYTJUA128EF34E591\af6fccfdc6c2c9294dd028c0d53924ad.mid
TRRYQNV12903CF37D2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\Y\Q\TRRYQNV12903CF37D2\de458b3b942f6c7b9bf5783b81afcba5.mid
TRHDSRL12903CE954C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\D\S\TRHDSRL12903CE954C\50369bcf33c46215208b8027ec169f6a.mid
TRLUQZL128F9319F51,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\U\Q\TRLUQZL128F9319F51\b3595ef1a4f5ecda6c9b049aa43d78fd.mid
TRMRQXB12903CE2A76,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\R\Q\TRMRQXB12903CE2A76\bc73d1c7e97fddf4f76c9da8d2429a96.mid
TRHSDVH128F92FC95D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\S\D\TRHSDVH128F92FC95D\7265064de29fbe8b813b85d4d8d6cde6.mid
TRLSFKI128F4274580,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\S\F\TRLSFKI128F4274580\9e97611b16672d90d519a39305957042.mid
TRWBMWG128F931F01E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\B\M\TRWBMWG128F931F01E\698392429f128e4954ce66017966b63e.mid
TRHTDFA128F92D8DFE,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\T\D\TRHTDFA128F92D8DFE\42aec81f228f6bbe1a6a6bbfd2d12d8f.mid
TRHKUXH128F429ED6E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\K\U\TRHKUXH128F429ED6E\29e3bf7a7b20a79df263cb0941437f09.mid
TRJQTTF128F426C293,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\Q\T\TRJQTTF128F426C293\4b0a238298aa2392b125ec6cd5b79dc9.mid
TRUSYZY12903CB1EBD,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\S\Y\TRUSYZY12903CB1EBD\bc68b219cd0d7e2f34ec1fe061252d37.mid
TRMOCYR128F42981EB,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\O\C\TRMOCYR128F42981EB\71edda91e1677638557dd9cfae31e61f.mid
TRRGQOU12903CF77BC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\G\Q\TRRGQOU12903CF77BC\7e8c6fcd7d7fed81faf84764f85ec068.mid
TREGROG128F427481F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\G\R\TREGROG128F427481F\89f13a056667cd22ae8ff92505c5eece.mid
TRMFQCQ128F422BA78,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\F\Q\TRMFQCQ128F422BA78\48af3323e076c6c155db10eb6ae1870c.mid
TRQKWQQ128F4285043,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\K\W\TRQKWQQ128F4285043\8c07e75ca982978761388af5d4f3c4dd.mid
TRVAFNU128F1460D83,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\A\F\TRVAFNU128F1460D83\711b23a9cd63b6a9770f8fd300cb731a.mid
TRHOBGL128E0781A5A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\O\B\TRHOBGL128E0781A5A\ba55abc827a20cf19323a0acde65ac1f.mid
TRXWDFM12903CA4461,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\W\D\TRXWDFM12903CA4461\8374638a3e8d7bbea4ff0616ef67942e.mid
TRQUAPD128F42B2886,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\U\A\TRQUAPD128F42B2886\8c062b2caabda10753e5e5b15f7f93b0.mid
TRQGISM128F9310E30,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\G\I\TRQGISM128F9310E30\72c2fed05482619a7af9c0d1aa6a24a4.mid
TRIASJU128F4275D2B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\A\S\TRIASJU128F4275D2B\10be74fccec30fa97449238c3f9d42e4.mid
TRGTRFK128F428E6B9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\T\R\TRGTRFK128F428E6B9\f87834c934f57a0adee7cfce76775227.mid
TRYEJQZ128E0783198,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\E\J\TRYEJQZ128E0783198\6b08b508de69010757943ecaa794e254.mid
TRTEFJO128F933D74C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\E\F\TRTEFJO128F933D74C\5367f4a6a774be47a47b9b8c40a5605b.mid
TRIJSAA128F9317CE3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\J\S\TRIJSAA128F9317CE3\7d8981b527b210211ff4913984918ff5.mid
TRTVXRT128F426A314,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\V\X\TRTVXRT128F426A314\fd36cb973a6228bdf95ee32e0dce0179.mid
TRETVKS128F933EA24,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\E\T\V\TRETVKS128F933EA24\a595c29ffff72f2f14aa0a1445a99c19.mid
TRJTCZT12903D023CF,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\T\C\TRJTCZT12903D023CF\2cc5cdd21198c0485f77930bc60f3d92.mid
TRWPNWK128F4239DF1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\P\N\TRWPNWK128F4239DF1\4e0ad005d293ebefe631b3baa6799467.mid
TRWXTBU128E0798840,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\X\T\TRWXTBU128E0798840\f230c00573251d8d2490ba081b049006.mid
TRQVIGQ128F9341CA0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\V\I\TRQVIGQ128F9341CA0\8d760568eb1c1cb2c07c8b548936e9c1.mid
TRGFZFL128F14A5A63,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\F\Z\TRGFZFL128F14A5A63\265bd2d429494bd7f5da97d710586c70.mid
TRBFWPB128F422B78C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\F\W\TRBFWPB128F422B78C\6778a2ebae979547e8458c6427ef1e9d.mid
TRYWFQJ128E0783BE3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\W\F\TRYWFQJ128E0783BE3\fb13de0433577a2a9086da598eb5ace3.mid
TRAGAPY128F92F5DDE,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\G\A\TRAGAPY128F92F5DDE\f9c761b856b0405eafb33aa8a3005d73.mid
TROYICX128F92EFE1C,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\Y\I\TROYICX128F92EFE1C\cdc16d7ebdaab34a5b4a5b52b0cc5808.mid
TRICVDE128F93007E3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\C\V\TRICVDE128F93007E3\aac13b6ce10ad9b49b8b0e1371819971.mid
TRFBRVW128F4273984,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\B\R\TRFBRVW128F4273984\7a350668b32caa2ae216671f94a85127.mid
TRSPVTZ128F425A05D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\P\V\TRSPVTZ128F425A05D\83c32a5eb1b9ca99d989b0a5aa0adc84.mid
TRKILPL12903CC8E1E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\I\L\TRKILPL12903CC8E1E\3aa09a33d4255981769f7dd95766556e.mid
TRDRPXC128F425AE59,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\R\P\TRDRPXC128F425AE59\c1b1a59e27d33c92bd9a693483bc9c38.mid
TRWAUSD128F932CD95,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\A\U\TRWAUSD128F932CD95\313ff9984abe4e60bed134db372efb0c.mid
TRZUTLQ128F92EE5C5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Z\U\T\TRZUTLQ128F92EE5C5\e3f17768e119b428b3cfc048bf3d7f48.mid
TRGNUGF12903CF4B21,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\N\U\TRGNUGF12903CF4B21\1606bac494c9b003f219bbe911e36a46.mid
TRKRCHX12903CC0A65,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\R\C\TRKRCHX12903CC0A65\80766e19770d68ee8409c102a18b6d9a.mid
TRBFAWR128F42A4FDA,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\B\F\A\TRBFAWR128F42A4FDA\8e9da198edb5d24ee886866efb6cc427.mid
TRGAIJD128F145D249,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\A\I\TRGAIJD128F145D249\00231887ed5201b0e9c2d850c38b1c16.mid
TRQSJXN128EF34ABE5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\S\J\TRQSJXN128EF34ABE5\7beda1e7eb7fd250746f9179ff1ec438.mid
TRHXYWX128F9302C8F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\X\Y\TRHXYWX128F9302C8F\aafd04511f629a27ca85e2d29c823bf1.mid
TRFAEIY128F42619B5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\A\E\TRFAEIY128F42619B5\aef10f61a1505fa8333cddd166396aa6.mid
TRSLZWJ128F148E74A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\L\Z\TRSLZWJ128F148E74A\eea4c2cb0a275dbed359ce24356f9247.mid
TRTHKMA128F4280968,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\H\K\TRTHKMA128F4280968\416bfd4f4c4b9cafbb36235bc8486062.mid
TRTBOIW128F424D514,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\B\O\TRTBOIW128F424D514\96675c62f783f4601fb487c3ed76e695.mid
TRRVHXK128F93009E4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\V\H\TRRVHXK128F93009E4\3e4aa2338fcff90a67b576337cc51875.mid
TRLINGO128F4284488,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\I\N\TRLINGO128F4284488\7132a1bc521f4da867a27d0360dd99fa.mid
TRWTWKY128F931A941,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\T\W\TRWTWKY128F931A941\02ce25cf7536f7aa9aecd735241a912c.mid
TRJWWOL128F92CB746,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\W\W\TRJWWOL128F92CB746\f3e3f4b8832688670a601f23913cdcac.mid
TRHXZSY128F4233B86,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\X\Z\TRHXZSY128F4233B86\63078878fe00c9df4ef3df7c4bbb5c57.mid
TRTGHGU128F4240A41,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\G\H\TRTGHGU128F4240A41\f8138c345245e573260fa5c1cfb3e12f.mid
TRUNDCQ128F42841B5,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\N\D\TRUNDCQ128F42841B5\825743bc60816514d61574b44abc4d22.mid
TRYHTRQ128F426724B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\H\T\TRYHTRQ128F426724B\5dd29e99ed7bd3cc0c5177a6e9de22ea.mid
TRCFNXN128F149667B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\F\N\TRCFNXN128F149667B\7d16d673893e529fe7c3333c0211391a.mid
TROJMKE12903CEF307,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\J\M\TROJMKE12903CEF307\898dfa16dba9badbd1275e4ab7010a80.mid
TRJWRSY128F427276E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\W\R\TRJWRSY128F427276E\a649b245d72b5ad4a90411bd1abc5622.mid
TRPEVEC128F4214949,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\E\V\TRPEVEC128F4214949\485d26ef2fcc66aa7f38f4f44f71d1c4.mid
TRNYDZC128F426D44E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\Y\D\TRNYDZC128F426D44E\674cbdc13b3a1a1d68e4e7a4cfc764d1.mid
TRYAEJB12903CB1293,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\A\E\TRYAEJB12903CB1293\f6e02bd8735c0f21df07c6db70eab0bf.mid
TRSTXRO128F424FDAC,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\S\T\X\TRSTXRO128F424FDAC\a71e1c6c6ab5d360de381094ef5cac08.mid
TRXEXJZ12903CBBB29,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\X\E\X\TRXEXJZ12903CBBB29\c902230dac9fb6d6d8991833ff6fca9e.mid
TRTXUMD128F4268C34,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\X\U\TRTXUMD128F4268C34\f066fea1c513da00fd515cb0a355fec5.mid
TRHVRGB128F92F4C9D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\V\R\TRHVRGB128F92F4C9D\6faea4ce1547e5189b482cdff44061e8.mid
TRQICVT128F9346F4D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\I\C\TRQICVT128F9346F4D\1ba48bf8eb5b7e79c423b354c43223f8.mid
TRLNMQS128F4268B21,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\L\N\M\TRLNMQS128F4268B21\c912b7d6211090bb73ab16d5f75f0cc1.mid
TRUEUVR12903D03153,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\E\U\TRUEUVR12903D03153\e5309965c326008e2b17bb79d11b309d.mid
TRRRXOJ12903CC2D78,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\R\R\X\TRRRXOJ12903CC2D78\b424cba1cd33f816a174f9bda37532c4.mid
TRYLSAV128F93412C4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Y\L\S\TRYLSAV128F93412C4\b5dbd0fb4d7c66fb538b669143e89710.mid
TRKJPES128F14A9072,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\J\P\TRKJPES128F14A9072\d02e9085ceb2a51b8cf1714a4f27bf7d.mid
TRJKBFO128F9306AE7,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\K\B\TRJKBFO128F9306AE7\bb7953fdd69987ca5b4442a97c2ec20f.mid
TRGAMTF128F92DFBF2,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\G\A\M\TRGAMTF128F92DFBF2\44d0316bb35b0356c5078716f9cc7483.mid
TRPTIUI128F9319DA4,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\T\I\TRPTIUI128F9319DA4\ba29d81b9a4ef014684cdacd65a9104e.mid
TRVNSMC128F4290663,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\V\N\S\TRVNSMC128F4290663\804afe20cf2f86ff29676a0840605a40.mid
TRJNFSY128F92D6D4D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\N\F\TRJNFSY128F92D6D4D\41fb99775d6bc39cddc34203cbe310c4.mid
TRUVXLL128F932FACD,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\U\V\X\TRUVXLL128F932FACD\d5d061204996e5a6f94f150f261c0752.mid
TRAZPIY128F932B091,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\Z\P\TRAZPIY128F932B091\7b92e274eae989106afc9587e5c0ad04.mid
TROSBWJ128F92E2219,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\S\B\TROSBWJ128F92E2219\dab954aa9857ae1d1b9a96cb532cf4b1.mid
TROJYXG128F42A3646,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\J\Y\TROJYXG128F42A3646\1440bd0091dc2025ce88b9c4cca338d0.mid
TRQTOTN128F92FDBA3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\Q\T\O\TRQTOTN128F92FDBA3\dab4c666414ebcbae19635498452a75d.mid
TRKJOEW128F9304CE1,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\J\O\TRKJOEW128F9304CE1\840afcd893153b812d06bc3fa8ea40ed.mid
TRIDOZV128F42A363E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\I\D\O\TRIDOZV128F42A363E\63fc36a18e2e9158e02188fbe51df7a5.mid
TRKQWMI128E0795218,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\Q\W\TRKQWMI128E0795218\7a4f6abb4258995989f3a146bd34cb17.mid
TRTWBDB128EF34300F,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\W\B\TRTWBDB128EF34300F\ad2887d5dfa2f6ea2c1d7648cb34efe3.mid
TRPTLYC128F930740B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\P\T\L\TRPTLYC128F930740B\efccf7a7de3e6a3b8a0e68243036c74d.mid
TRNCNHC128F92F797A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\C\N\TRNCNHC128F92F797A\0cec07b6e0c90866591ad3339bb5b023.mid
TRCPSJI12903CD9879,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\C\P\S\TRCPSJI12903CD9879\391098fcb2d61a916e9191c742a71bc7.mid
TRHPCZX128F9345F0E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\H\P\C\TRHPCZX128F9345F0E\d1bfbaba6feeb3a19757d2c14bacb6f4.mid
TRNNMJR128F4269729,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\N\M\TRNNMJR128F4269729\d9bfc1e259729a6301b929194b77214e.mid
TRJPRKI12903CF493A,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\J\P\R\TRJPRKI12903CF493A\a2d9da66bccc634e9ac73d1e6b3ff291.mid
TRDESTX128EF356C8D,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\E\S\TRDESTX128EF356C8D\4c4e0bff8253b827d8caaaf9ed219130.mid
TRFFHIC128F9327E8E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\F\F\H\TRFFHIC128F9327E8E\67d725ade0883aca461774632581fc66.mid
TRDTIQB128F4284A74,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\D\T\I\TRDTIQB128F4284A74\7132a1bc521f4da867a27d0360dd99fa.mid
TRAIQNE128F423851B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\A\I\Q\TRAIQNE128F423851B\e1e91033559d0038615cbd550361f505.mid
TRNYLOF128F92DD99E,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\N\Y\L\TRNYLOF128F92DD99E\6d3802392c17b902234952f932739d00.mid
TRKYAQK128F92EA0C0,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\K\Y\A\TRKYAQK128F92EA0C0\aacdf4ce98762f991d2ad9b1840846be.mid
TRWCAVK128F1489BD8,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\W\C\A\TRWCAVK128F1489BD8\4a04ba00ec131d126b751d2bbb4b4fb0.mid
TROXVQM12903CBCD5B,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\O\X\V\TROXVQM12903CBCD5B\3ffa3df980e85208d30364adbd2c24bf.mid
TRTSSCW128F4257AC9,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\T\S\S\TRTSSCW128F4257AC9\a86611aa67f6aaeec3b81c4a47801129.mid
TRMABCR128F92D8EA3,D:\Users\Claire\Data\datasets\lakh_midi_dataset\lmd_matched\M\A\B\TRMABCR128F92D8EA3\c36fe492229d1cdea4f0268db06edce4.mid
